link,price,name,location,features,description,store,city,rooms,wc,area
https://www.pisos.com/comprar/piso-san_blas_castillo_de_san_fernando_pau03005-3189245676_109700/,301.0,"Piso en calle Deportista Pitu Perramon,  6",Pau (Distrito San Blas-Castillo de San Fernando. Alicante - Alacant),"['3 habs.', '2 baños', '103 m²', '3ª planta']","1-3-3-B. Piso en un edificio de obra nueva de 103 m2 de superficie construida y ubicado en la zona de Alicante - Alacant, enclavado en planta 3. Está distribuido en 3 habitaciones y terraza. Incluye extras como garaje y trastero.",https://www.pisos.comhttps://www.pisos.com/microsite-aedas_homes/,Alicante,3,2,103
https://www.pisos.com/comprar/casa-el_moralet-18432905817_501358/,425.0,Casa en calle del Granito,El Moralet (Distrito Partidas de Alicante. Alicante - Alacant),"['5 habs.', '1 baño', '630 m²']","Gran chalet en el corazón de moralet 

Encontramos un fantástico chalet de grandes dimensiones (construidos tiene más de 630m y má...",,Alicante,5,1,630
https://www.pisos.com/comprar/chalet-san_blas_castillo_de_san_fernando_san_blas03005-6686734317_101800/,286.0,Chalet en calle de Campo de Mirra,San Blas (Distrito San Blas-Castillo de San Fernando. Alicante - Alacant),"['4 habs.', '2 baños', '207 m²']",,,Alicante,4,2,207
https://www.pisos.com/comprar/piso-centro_tradicional03002-11673474990_501358/,600.0,Piso en Centro Tradicional,Centro Tradicional (Distrito Centro-Ensanche. Alicante - Alacant),"['3 habs.', '3 baños', '165 m²', '4ª planta']","Exclusiva vivienda en primera linea de playa del postiguet.
 
Situada en pleno corazón de alicante, a un paso de la playa, del l f...",,Alicante,3,3,165
https://www.pisos.com/comprar/piso-ensanche_diputacion03003-28340363538_100500/,235.0,Piso en Centro,Ensanche-Diputación (Distrito Centro-Ensanche. Alicante - Alacant),"['4 habs.', '2 baños', '140 m²', '3ª planta']","Comodidad y confort en alicante centro. 
 
 
 La vivienda se distribuye en un gran salón, 4 amplios dormitorios, 2 grandes baños y...",,Alicante,4,2,140
https://www.pisos.com/comprar/apartamento-benisaudet03010-5899995419_103800/,201.5,Apartamento en Alicante,Benisaudet (Distrito Campoamor-Altozano. Alicante - Alacant),"['6 habs.', '3 baños', '91 m²']","Piso en alacant, alicante, perfecto para familias. El inmueble consta de 91 m² distribuidos en 6 habitaciones, salón-comedor, coci...",,Alicante,6,3,91
https://www.pisos.com/comprar/piso-centro_tradicional03003-31718358411_501358/,690.0,Piso en Avenida de Federico Soto,Centro Tradicional (Distrito Centro-Ensanche. Alicante - Alacant),"['5 habs.', '3 baños', '206 m²', '1ª planta']","Amplio piso en avenida principal de alicante

Este fabuloso piso amplio y reformado se encuentra en una de las principales calles ...",,Alicante,5,3,206
https://www.pisos.com/comprar/piso-casco_antiguo_santa_cruz03002-14203306174_501358/,250.0,Piso en Casco Antiguo-Santa Cruz,Casco Antiguo-Santa Cruz (Distrito Mercado-Casco Antiguo. Alicante - Alacant),"['2 habs.', '1 baño', '110 m²', 'Entresuelo']","Ideal para inversores

Fantástico piso a un paso del mar. Actualmente con inquilino hasta junio. 

Piso a un paso del centro, junt...",,Alicante,2,1,110
https://www.pisos.com/comprar/atico-playas_playa_de_san_juan03540-30069714831_501358/,390.0,Ático en Playa de San Juan,Playa de San Juan (Distrito Playas. Alicante - Alacant),"['2 habs.', '2 baños', '141 m²']","Amplio y luminoso ático dúplex en el pau 5 de la playa de san juan, una de las zonas más exclusivas y demandas, con la mejor proye...",,Alicante,2,2,141
https://www.pisos.com/comprar/piso-playas_playa_de_san_juan03540-27511350474_501358/,250.0,Piso en Playa de San Juan,Playa de San Juan (Distrito Playas. Alicante - Alacant),"['2 habs.', '1 baño', '85 m²', 'Entresuelo']","Piso casi diáfano en primera linea de playa 

Ideal para vivienda, despacho u oficina profesional, esta luminosa propiedad de 85m²...",,Alicante,2,1,85
https://www.pisos.com/comprar/piso-playas_playa_de_san_juan03540-22559845371_501358/,190.0,Piso en Playa de San Juan,Playa de San Juan (Distrito Playas. Alicante - Alacant),"['1 hab.', '1 baño', '50 m²', '1ª planta']","Superf. 50 m², útil 50 m²,  1 habitación doble,  1 baño, cocina (bien equipada), terraza (acristalada), suelos gres, jardín, garaj...",,Alicante,1,1,50
https://www.pisos.com/comprar/casa_adosada-cabo_de_la_huerta-24256927074_501358/,529.0,Casa adosada en Cabo de La Huerta,Cabo de la Huerta (Distrito Playas. Alicante - Alacant),"['5 habs.', '4 baños', '395 m²']","Disfruta de tu vivienda cerca del mar con todas las comodidades:
345 m² distribuido en  4  plantas:
Planta principal: salón en 2 a...",,Alicante,5,4,395
https://www.pisos.com/comprar/piso-san_blas_castillo_de_san_fernando_san_blas03005-945856908278778_109700/,145.0,Piso en calle de Hondón de las Nieves,San Blas (Distrito San Blas-Castillo de San Fernando. Alicante - Alacant),"['3 habs.', '1 baño', '95 m²', '2ª planta']","Vivienda situada en la 2 planta del edificio con ascensor, cuenta con 3 habitaciones, 1 baño, cocina y salón comedor, dispone de t...",,Alicante,3,1,95
https://www.pisos.com/comprar/casa-juan_xxiii03015-25858652072_109300/,26.0,Casa en calle Poeta Villaespesa,Juan XXIII (Distrito Zona Norte. Alicante - Alacant),"['2 habs.', '1 baño', '81 m²']",Sin comisión de agencia! Piso en planta de baja de edificio en el barrio juan xxiii de alicante. Cuenta con 81 m² distribuidos en ...,,Alicante,2,1,81
https://www.pisos.com/comprar/casa-alipark03007-91993749422_171500/,480.0,Casa en Alipark,Alipark (Distrito Florida-Babel-Benalúa. Alicante - Alacant),"['4 habs.', '3 baños', '300 m²']","Bungalow de construcción nueva en zona del golf a 10 minutos de la playa con una superf. 300 m², útil 270 m², 
4 habitaciones ( 1 ...",,Alicante,4,3,300
https://www.pisos.com/comprar/piso-playas_la_condomina03540-31681668531_501358/,180.0,Piso en calle del Deportista Juan Matos,La Condomina (Distrito Playas. Alicante - Alacant),"['2 habs.', '1 baño', '80 m²', '9ª planta']",Este piso es una excelente opción para aquellos que buscan un hogar listo para entrar a vivir. Con una terraza acristalada en el s...,,Alicante,2,1,80
https://www.pisos.com/comprar/piso-ensanche_diputacion03005-25074604642_501358/,850.0,Piso en Ensanche-Diputación,Ensanche-Diputación (Distrito Centro-Ensanche. Alicante - Alacant),"['2 habs.', '1 baño', '125 m²', 'Más de 20']","Atico de lujo con vistas a luceros

Estupendo y luminoso ático de 125m² con una terraza impresionante y vistas al mar desde un lad...",,Alicante,2,1,125
https://www.pisos.com/comprar/piso-playas_playa_de_san_juan03540-1734325190_501358/,550.0,Piso en Playa de San Juan,Playa de San Juan (Distrito Playas. Alicante - Alacant),"['3 habs.', '2 baños', '107 m²', '5ª planta']","Fabulosa ubicación, urbanización frente al mar. Edificio renovado. Vivienda con amplias estancias, 100 m² distribuida en 3 habitac...",,Alicante,3,2,107
https://www.pisos.com/comprar/apartamento-san_blas_castillo_de_san_fernando_san_blas03005-10918286639_103800/,170.75,Apartamento en Alicante,San Blas (Distrito San Blas-Castillo de San Fernando. Alicante - Alacant),"['1 hab.', '1 baño', '115 m²']",Piso en venta en un edificio de reciente construcción situado en el casco de alicante capital (alicante). Dispone de una superfici...,,Alicante,1,1,115
https://www.pisos.com/comprar/casa-cabo_de_la_huerta-535788029_501358/,995.0,Casa en Cabo de La Huerta,Cabo de la Huerta (Distrito Playas. Alicante - Alacant),"['5 habs.', '4 baños', '350 m²']","Gran chalet independiente de  700 m²  de parcela con vivienda de 320 m² distribuido en 5 habitaciones ( 1 suite,  3 dobles,  1 ind...",,Alicante,5,4,350
https://www.pisos.com/comprar/casa-playas_playa_de_san_juan03540-11766254403_501358/,1300.0,Casa en Playa de San Juan,Playa de San Juan (Distrito Playas. Alicante - Alacant),"['6 habs.', '6 baños', '380 m²']","Superficie total 380 m², casa superficie solar 3400 m², superficie útil 380 m², habitaciones dobles: 6, 6 baños, armarios empotrad...",,Alicante,6,6,380
https://www.pisos.com/comprar/piso-playas_playa_de_san_juan03540-25043276204_501358/,289.0,Piso en Playa de San Juan,Playa de San Juan (Distrito Playas. Alicante - Alacant),"['2 habs.', '2 baños', '90 m²', '4ª planta']","Piso con encanto todo exterior ubicado en el pau 5, con muy buenas vistas a jardines y montaña. El piso cuenta con 90 m² distribui...",,Alicante,2,2,90
https://www.pisos.com/comprar/piso-centro_tradicional03001-31715232502_501358/,385.0,Piso en Centro Tradicional,Centro Tradicional (Distrito Centro-Ensanche. Alicante - Alacant),"['3 habs.', '2 baños', '145 m²', '3ª planta']","Ahora puede vivir en el centro de alicante, a un paso de luceros y a 1500m de la playa del postiguet desde un piso moderno y con m...",,Alicante,3,2,145
https://www.pisos.com/comprar/piso-florida_babel_benalua_benalua03008-97530455857_109700/,285.0,Piso en Benalúa,Benalúa (Distrito Florida-Babel-Benalúa. Alicante - Alacant),"['3 habs.', '2 baños', '122 m²']",Piso en un edificio de obra nueva de 122 m² de superficie construida y ubicado en la zona de alicante - alacant. Está distribuido ...,,Alicante,3,2,122
https://www.pisos.com/comprar/estudio-centro_tradicional03003-30891404905_501358/,159.0,Estudio en calle del Poeta Vila y Blanco,Centro Tradicional (Distrito Centro-Ensanche. Alicante - Alacant),"['1 baño', '35 m²']","Estudio con impresionantes vistas panoramicas de alicante y al mar

35m² aproximado con salón comedor (habitación) con salida a am...",,Alicante,0,1,35
https://www.pisos.com/comprar/piso-centro_tradicional03001-25859997721_501358/,1200.0,Piso en Plaza de los Luceros,Centro Tradicional (Distrito Centro-Ensanche. Alicante - Alacant),"['4 habs.', '4 baños', '258 m²', '2ª planta']","Increible piso en la plaza de los luceros

Situado en el corazón de alicante, en la plaza más emblemática esta maravilla de piso h...",,Alicante,4,4,258
https://www.pisos.com/comprar/atico-playas_playa_de_san_juan03540-30905683260_501358/,499.0,Ático en Playa de San Juan,Playa de San Juan (Distrito Playas. Alicante - Alacant),"['4 habs.', '2 baños', '137 m²']","Fabuloso ático en pau 5 alicante totalmente renovado

Altura piso 9º, ático superficie total 137 m², superficie útil 115 m², habi...",,Alicante,4,2,137
https://www.pisos.com/comprar/piso-playas_playa_de_san_juan03540-30047084390_501358/,360.5,Piso en Playa de San Juan,Playa de San Juan (Distrito Playas. Alicante - Alacant),"['2 habs.', '2 baños', '100 m²', '4ª planta']","En la zona más exclusiva de playa san juan.
Vivienda con poco uso, 100 m² construidos
- 2 habitaciones
- 2 baños
- cocina independ...",,Alicante,2,2,100
https://www.pisos.com/comprar/chalet-garbinet_vistahermosa_vistahermosa03015-25926722861_109300/,950.0,Chalet en calle del Jardiel Poncela,Vistahermosa (Distrito Garbinet-Vistahermosa. Alicante - Alacant),"['5 habs.', '5 baños', '675 m²']",Magnifico chalet independiente en la zona exclusiva de vistahermosa. Vivienda independiente divida en cuatro plantas con ascensor ...,,Alicante,5,5,675
https://www.pisos.com/comprar/piso-centro_tradicional03001-25856368601_501358/,499.0,Piso en Centro Tradicional,Centro Tradicional (Distrito Centro-Ensanche. Alicante - Alacant),"['3 habs.', '2 baños', '155 m²', '7ª planta']","Si quiere vivir en el centro de alicante en un piso con las mejores calidades, está es la oportunidad. 
Listo para entrar a vivir,...",,Alicante,3,2,155
https://www.pisos.com/comprar/piso-playas_playa_de_san_juan03540-26761533630_501358/,159.0,Piso en Playa de San Juan,Playa de San Juan (Distrito Playas. Alicante - Alacant),"['1 hab.', '1 baño', '64 m²', 'Bajo']","Apartamento en pleno pau 5 a 1000m de la playa de san juan y muy bien comunicado, todos los servicios a su alrededor(supermercado,...",,Alicante,1,1,64
https://www.pisos.com/comprar/piso-san_blas_castillo_de_san_fernando_pau03005-3144876199_109700/,312.0,"Piso en calle Deportista Pitu Perramon,  6",Pau (Distrito San Blas-Castillo de San Fernando. Alicante - Alacant),"['2 habs.', '2 baños', '80 m²', '4ª planta']","1-3-4-A. Piso en un edificio de obra nueva de 80 m2 de superficie construida y ubicado en la zona de Alicante - Alacant, enclavado en planta 4. Está distribuido en 2 habitaciones y terraza. Incluye extras como garaje y trastero.",https://www.pisos.comhttps://www.pisos.com/microsite-aedas_homes/,Alicante,2,2,80
https://www.pisos.com/comprar/atico-mercado03004-31704338267_501358/,480.0,Ático en Mercado,Mercado (Distrito Mercado-Casco Antiguo. Alicante - Alacant),"['4 habs.', '2 baños', '165 m²']","Amplio atico con gran terraza con vistas al castillo de santa barbara
Situado junto al mercado central de alicante.

Amplia vivien...",,Alicante,4,2,165
https://www.pisos.com/comprar/piso-playas_playa_de_san_juan03540-27547905324_501358/,390.0,Piso en Playa de San Juan,Playa de San Juan (Distrito Playas. Alicante - Alacant),"['3 habs.', '2 baños', '125 m²', '15ª planta']","Ático en primera linea 

Este ático tiene unas vistas espectaculares. 
La propiedad está situada en la 15 planta, y consta de saló...",,Alicante,3,2,125
https://www.pisos.com/comprar/chalet-playas_playa_de_san_juan03540-30056830923_501358/,2200.0,Chalet en Playa de San Juan,Playa de San Juan (Distrito Playas. Alicante - Alacant),"['6 habs.', '5 baños', '550 m²']","Espectacular chalet de diseño de 500 m², en parcela de 1.220 m², en el corazón de la playa de san juan. Entre el golf y el mar. To...",,Alicante,6,5,550
https://www.pisos.com/comprar/piso-alipark03007-13399063479_993432/,275.0,"Piso en Avenida del Catedrático Soler, 25",Alipark (Distrito Florida-Babel-Benalúa. Alicante - Alacant),"['3 habs.', '2 baños', '125 m²', '2ª planta']","La vida que quieres vivir - espaciosa vivienda de 3 dormitorios con terraza de 7 m²

66 nuevas viviendas de 2, 3 y 4 dormitorios c...",,Alicante,3,2,125
https://www.pisos.com/comprar/piso-centro_tradicional03001-31727001929_501358/,210.0,Piso en Centro Tradicional,Centro Tradicional (Distrito Centro-Ensanche. Alicante - Alacant),"['4 habs.', '2 baños', '130 m²', '1ª planta']","Este primer piso cuenta con una superficie total de 130 metros cuadrados, y una superficie útil de 111 metros cuadrados. Consta de...",,Alicante,4,2,130
https://www.pisos.com/comprar/piso-san_gabriel-32565412866_100500/,80.8,Piso en San Gabriel,San Gabriel (Distrito San Gabriel-El Palmeral-Urbanova. Alicante - Alacant),"['3 habs.', '1 baño', '88 m²', 'Bajo']","Vivienda ubicada en la calle vergel, en el municipio y provincia de alicante.dispone de una superficie construida de 87 m, compues...",,Alicante,3,1,88
https://www.pisos.com/comprar/piso-centro_tradicional03003-30008579001_501358/,350.0,Piso en Centro Tradicional,Centro Tradicional (Distrito Centro-Ensanche. Alicante - Alacant),"['4 habs.', '2 baños', '172 m²', '2ª planta']","Altura piso 2º, piso superficie total 172 m², superficie útil 172 m², hab. Individuales: 1, habitaciones dobles: 3, 2 baños, adapt...",,Alicante,4,2,172
https://www.pisos.com/comprar/piso-playas_playa_de_san_juan03540-32510656100_100500/,379.8,Piso en calle de Francia,Playa de San Juan (Distrito Playas. Alicante - Alacant),"['3 habs.', '2 baños', '101 m²', '9ª planta']","Este piso se encuentra en calle francia, 03540, alicante (alacant), alicante, en la zona del playa san juan, en la planta 9. Es un...",,Alicante,3,2,101
https://www.pisos.com/comprar/piso-albufereta03540-12512753916_501358/,380.0,Piso en L´Albufereta,L'Albufereta (Distrito Playas. Alicante - Alacant),"['5 habs.', '2 baños', '240 m²', '1ª planta']","Gran piso encima del mar 
Si quiere una vivienda grande junto al mar ahora es su oportunidad. 
El piso está situado literalmente f...",,Alicante,5,2,240
https://www.pisos.com/comprar/piso-playas_playa_de_san_juan03540-22590998813_501358/,309.0,Piso en Playa de San Juan,Playa de San Juan (Distrito Playas. Alicante - Alacant),"['3 habs.', '2 baños', '135 m²', '4ª planta']","Luminoso apartamento de diseño moderno de 135m²
 
Luminoso piso de diseño situado en la moderna zona de miriam blasco de 135m² sit...",,Alicante,3,2,135
https://www.pisos.com/comprar/piso-campoamor_altozano_campoamor03010-31688610794_100500/,120.1,Piso en Carolinas Altas,Campoamor (Distrito Campoamor-Altozano. Alicante - Alacant),"['4 habs.', '2 baños', '103 m²', '7ª planta']","Piso situado en la 7? Planta de un edificio plurifamiliar bajo rasante con 9 alturas en el municipio de algemesã­, provincia de va...",,Alicante,4,2,103
https://www.pisos.com/comprar/casa_pareada-playas_playa_de_san_juan03540-8387502808_501358/,830.0,Casa pareada en Playa de San Juan,Playa de San Juan (Distrito Playas. Alicante - Alacant),"['5 habs.', '4 baños', '350 m²']","Estupenda vivienda de 350m² en el corazón del cabo

Fabulosa vivienda en pleno corazón de cabo de las huertas de 350m² de vivienda...",,Alicante,5,4,350
